word	syllables	hiper_suf	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
donżon	2	-	-	obronna wieża lub baszta wewnątrz średniowiecznego zamku, pełniąca rolę skarbca i stanowiąca ostatni punkt oporu załogi	NA	u	n	oo	o	5.24618898745664e-4	-5.12509328606812e-4
dopad	2	-	-	NOT FOUND	NA	u	d	oa	a	3.8722025841974456e-4	-5.74681416169974e-4
dopalacz	3	-	-	substancja naturalna lub syntetyczna (albo mieszanka tych substancji), o działaniu odurzającym lub pobudzającym, zbliżonym do działania narkotyku	вещество	a	cz	oaa	a	4.6980130784717516e-4	-5.312447276293115e-4
dopełniacz	4	-	-	drugi przypadek deklinacji, odpowiadający na pytania: kogo? czego?; też: forma wyrazowa tego przypadka	NA	a	cz	oeia	a	2.805101001788141e-4	-3.656771782085591e-4
doping	2	-	-	zachęcanie kogoś do większego wysiłku lub do walki	NA	u	ng	oi	i	-3.980061008522968e-4	-4.37583872855192e-4
dopis	2	-	-	NOT FOUND	NA	u	s	oi	i	-1.54985290130572e-4	-4.443629856775331e-4
doprowadnik	4	-	-	NOT FOUND	NA	a	k	ooai	i	-7.836847483736646e-4	-2.0043094884642875e-5
doprowadzalnik	5	-	-	kanał lub rurociąg doprowadzający wodę od jej ujęcia do urządzeń melioracyjnych, przemysłowych i innych	NA	a	k	ooaai	i	-5.583326448803614e-4	1.4587747593560312e-4
dopust	2	-	-	zdarzenie, głównie złe, rozumiane jako zesłane przez siłę wyższą	NA	u	st	ou	u	6.015262942719578e-4	-6.757219532859731e-4
dopływ	2	-	-	o cieczy, gazie, energii: dopłynięcie do określonego miejsca	NA	u	w	oy	y	-1.6248584610171197e-4	-4.720233291300178e-4
dormitarz	3	-	-	sala sypialna w klasztorach, konwiktach, zakładach wychowawczych	NA	a	rz	oia	a	3.448502229435381e-4	-1.0068694909995445e-5
dorn	1	-	-	NOT FOUND	NA	u	rn	o	o	6.805070936239062e-4	-6.503326785681607e-4
dorost	2	-	-	NOT FOUND	NA	u	st	oo	o	5.463025692608788e-4	-5.388241877766509e-4
dortuar	3	-	-	NOT FOUND	NA	u	r	oua	a	4.2947509907336265e-4	-2.6857611919115686e-4
dorzut	2	-	-	NOT FOUND	NA	u	t	ou	u	4.708036604144132e-4	-6.573378414851618e-4
dorób	2	-	-	zrobić coś brakującego lub dodatkowego	NA	u	b	oó	ó	6.208391156074587e-4	-6.966794760097953e-4
dosiad	3	-	-	NOT FOUND	NA	u	d	oia	a	2.4417735775985764e-4	-4.242272138062449e-4
dosiew	3	-	-	NOT FOUND	NA	u	w	oie	e	2.606140612509985e-4	4.75944113457551e-4
doskok	2	-	-	w gimnastyce: końcowy moment skoku	NA	u	k	oo	o	4.151801834319498e-4	-3.2645434620371636e-4
dostęp	2	-	-	możność dostania się do jakiegoś miejsca	NA	u	p	oę	ę	4.927349632897208e-4	-6.430808207916822e-4
dosulfin	3	-	-	NOT FOUND	NA	u	n	oui	i	-3.5295800847420154e-4	-2.681006734848718e-4
dosuw	2	-	-	NOT FOUND	NA	u	w	ou	u	5.331166852867731e-4	-6.008102243352053e-4
dosyt	2	-	-	uczucie nasycenia, zaspokojenia	NA	u	t	oy	y	-2.2479887097407182e-4	-5.285509462799744e-4
doszczelniacz	4	-	-	NOT FOUND	NA	a	cz	oeia	a	2.805101001788141e-4	-3.656771782085591e-4
doszczelniak	4	-	-	NOT FOUND	NA	a	k	oeia	a	1.3488813452593043e-4	-1.3481019488916665e-4
dosłownik	3	-	-	NOT FOUND	NA	a	k	ooi	i	-3.5345798127331754e-4	-8.919375132089699e-5
dotcom	2	-	-	spółka, której działalność związana jest z Internetem	NA	u	m	oo	o	5.234103572085923e-4	-5.159798303955576e-4
dotleniacz	4	-	-	NOT FOUND	NA	a	cz	oeia	a	2.805101001788141e-4	-3.656771782085591e-4
dotrysk	2	-	-	NOT FOUND	NA	u	sk	oy	y	-1.8228314855606287e-4	-6.139087850916088e-4
dotyk	2	-	-	dotknięcie	NA	u	k	oy	y	-2.2519862294545623e-4	-3.345652165078512e-4
dowcip	2	-	-	zabawna historyjka, powiedzenie pobudzające do śmiechu	NA	u	p	oi	i	-1.4923054015754058e-4	-4.34620688631837e-4
dowcipas	3	-	-	niezręczny lub niesmaczny dowcip	NA	u	s	oia	a	3.77276571078046e-4	-4.214108483962693e-4
dowiad	3	-	-	NOT FOUND	NA	u	d	oia	a	2.4417735775985764e-4	-4.242272138062449e-4
dowodzik	3	-	-	NOT FOUND	NA	a	k	ooi	i	-3.5345798127331754e-4	-8.919375132089699e-5
dowód	2	-	-	okoliczność lub rzecz dowodząca czegoś, świadcząca o czymś	NA	u	d	oó	ó	4.235435680482562e-4	-6.316944709451947e-4
dowóz	2	-	-	dowożenie towarów lub osób	NA	u	z	oó	ó	5.974524974600943e-4	-6.714839021080356e-4
dozator	3	-	-	NOT FOUND	NA	a	r	oao	o	4.578860756457123e-4	-2.4449952580517996e-4
doziębiacz	5	-	-	NOT FOUND	NA	a	cz	oięia	a	1.8223231316063298e-4	-2.5961285238997403e-4
dozownik	3	-	-	przyrząd do stałego i równomiernego odmierzania określonych ilości jakiejś substancji	артефакт	a	k	ooi	i	-2.538157433533371e-4	-6.790030829005806e-5
dozymetr	3	-	-	przyrząd służący do pomiaru dawek promieniowania jonizującego	артефакт	u	tr	oye	e	3.8238710924657005e-4	7.732019449534609e-4
dozór	2	-	-	pilnowanie i doglądanie kogoś lub czegoś; też: ludzie powołani do takiej pracy	NA	u	r	oó	ó	5.883906889363539e-4	-4.480839151805002e-4
dołman	2	-	-	NOT FOUND	NA	both	n	oa	a	5.117482876962577e-4	-5.2881241624702e-4
dołownik	3	-	-	narzędzie rolnicze do robienia dołków w glebie, w które wrzuca się kartofle w czasie sadzenia	артефакт	a	k	ooi	i	-2.538157433533371e-4	-6.790030829005806e-5
dołącznik	3	-	-	NOT FOUND	NA	a	k	oąi	i	-3.466961750062646e-4	-4.4661371253786114e-5
doścień	3	-	-	NOT FOUND	NA	a	ń	oie	e	3.3411237449234893e-4	7.444986630978969e-4
dośpiew	3	-	-	NOT FOUND	NA	u	w	oie	e	2.606140612509985e-4	4.75944113457551e-4
drabiniak	4	-	-	NOT FOUND	NA	a	k	aiia	a	1.4486609577475193e-4	-1.1324234068456129e-4
draft	1	-	-	szkic czegoś, np. projektu, umowy, scenariusza	NA	u	ft	a	a	6.005346394609934e-4	-7.909733508942645e-4
dragant	2	-	-	masa cukiernicza z cukru pudru, żelatyny i wody	NA	u	nt	aa	a	5.246606698292731e-4	-4.144800615873136e-4
dragon	2	-	-	w dawnym wojsku: żołnierz lekkiej jazdy	артефакт	a	n	ao	o	6.245100229428903e-4	-4.870329714170616e-4
drailing	3	-	-	NOT FOUND	NA	u	ng	aii	i	-7.948420954761141e-4	-3.4567577983672616e-4
drajw	1	-	-	intensywność i napięcie rytmu charakterystyczne dla muzyki jazzowej i rockowej	NA	u	jw	a	a	7.365050492261681e-4	-8.773023726656262e-4
drakkar	2	-	-	wiosłowo-żaglowy statek wikingów	артефакт	a	r	aa	a	6.515847961795274e-4	-3.702932743722798e-4
dralon	2	-	-	NOT FOUND	NA	u	n	ao	o	5.248677850229099e-4	-5.083264144479005e-4
dramacik	3	-	-	NOT FOUND	NA	u	k	aai	i	-5.196528757562121e-4	-9.460416002342967e-5
dramat	2	-	-	utwór literacki, którego akcja przedstawiona jest w dialogach i monologach, przeznaczony do wystawienia na scenie	NA	u	t	aa	a	4.025845033056329e-4	-5.372590206138864e-4
dramolet	3	-	-	NOT FOUND	NA	u	t	aoe	e	2.055232009148069e-4	3.760782158403412e-4
drapacz	2	-	-	narzędzie kamienne z epoki paleolitu	артефакт	a	cz	aa	a	6.474489549071126e-4	-5.528468311303167e-4
drapak	2	-	-	stara i zdarta miotła lub szczotka	NA	a	k	aa	a	0.00040218475133424843	-3.432732908417631e-4
drebel	2	-	-	łódź do przewożenia żywych ryb	NA	a	l	ee	e	4.468607208399052e-4	2.739376241620802e-4
drehbuch	2	-	-	scenopis	артефакт	a	ch	eu	u	7.055557717379329e-4	-6.900916969574452e-4
drelich	2	-	-	gruba, mocna tkanina bawełniana lub lniana, używana na ubrania robocze; też: ubranie z tej tkaniny	артефакт	u	ch	ei	i	-3.5788069603878715e-5	-4.5773266693915617e-4
dren	1	-	-	rura lub ciąg rur ułożonych w ziemi, służących do zbierania i odprowadzania nadmiaru wód gruntowych	артефакт	u	n	e	e	6.513174897535143e-4	-1.0213724002746663e-5
drepanocyt	4	-	-	krwinka czerwona występująca we krwi osób chorych na drepanocytozę	NA	u	t	eaoy	y	-5.036251054160048e-4	-3.437223235617856e-4
dres	1	-	-	strój sportowy składający się z długich spodni i bluzy	NA	u	s	e	e	5.602464358752091e-4	-7.455980154656408e-5
dressing	2	-	-	sos majonezowy	NA	u	ng	ei	i	-4.0074993240028783e-4	-4.464844068290004e-4
dreszcz	1	-	-	uczucie zimna połączone z drżeniem mięśni pojawiające się w chorobie lub wskutek nerwowej reakcji na coś	NA	u	szcz	e	e	6.425554662200071e-4	-1.1426858203878954e-4
dreszczyk	2	-	-	uczucie zimna połączone z drżeniem mięśni pojawiające się w chorobie lub wskutek nerwowej reakcji na coś	NA	u	k	ey	y	-2.4187439692423634e-4	-3.28437099934329e-4
drewniak	3	-	-	but z drewnianą podeszwą	артефакт	a	k	eia	a	3.618175515887697e-4	-1.784878741618894e-4
drewnik	2	-	-	NOT FOUND	NA	a	k	ei	i	-2.757390210339523e-4	-2.2415590273526723e-4
drewnobeton	4	-	-	NOT FOUND	NA	u	n	eoeo	o	2.7548420571655733e-4	-2.95639989614195e-4
drewnochron	3	-	-	NOT FOUND	NA	u	n	eoo	o	4.0158112644802173e-4	-3.8539819083020354e-4
dribbling	2	-	-	NOT FOUND	NA	u	ng	ii	i	-4.0728558504806036e-4	-4.587128534912215e-4
dribling	2	-	-	w piłce nożnej i hokeju: prowadzić piłkę lub krążek blisko nogi lub kija, często zmieniając kierunek w celu zmylenia i wyminięcia zawodników drużyny przeciwnej	абстрактное понятие	u	ng	ii	i	-0.0013586707050714875	-5.567115556487039e-4
drink-bar	2	-	-	bar, w którym serwuje się drinki	NA	u	r	ia	a	5.461734003152577e-4	-3.8930344276056185e-4
dripping	2	-	-	technika malarska polegająca na wylewaniu farby na powierzchnię obrazu w celu uzyskania ciekawych efektów utworzonych przez zasychające zacieki	NA	u	ng	ii	i	-4.0728558504806036e-4	-4.587128534912215e-4
drive	2	-	-	intensywność i napięcie rytmu charakterystyczne dla muzyki jazzowej i rockowej	NA	u	V	ie	e	3.577275792434731e-4	3.5756419683818344e-4
drobiazg	3	-	-	mały przedmiot służący do codziennego użytku, ozdoby itp.	артефакт	u	zg	oia	a	3.662374271186043e-4	-4.542132105162697e-4
drobnoustrój	4	-	-	organizm roślinny lub zwierzęcy widoczny tylko pod mikroskopem	NA	u	j	oouó	ó	3.7123425366527234e-4	-3.8941667168719833e-4
drobnowid	3	-	-	NOT FOUND	NA	u	d	ooi	i	-3.685472952361167e-4	-3.211177336469469e-4
drogiet	3	-	-	NOT FOUND	NA	u	t	oie	e	1.983010363786387e-4	4.194164963075944e-4
drogomierz	4	-	-	licznik kilometrów	артефакт	a	rz	ooie	e	2.2661657431861048e-4	0.001303593701642081
drogowskaz	3	-	-	słup przydrożny z tabliczkami informującymi o kierunku i odległości od danej miejscowości	артефакт	u	z	ooa	a	5.372377201690747e-4	-4.7913599610178325e-4
drojet	2	-	-	NOT FOUND	NA	u	t	oe	e	3.409878506198563e-4	2.2764178120363214e-4
dromon	2	-	-	bizantyjski wojenny okręt wiosłowy	NA	u	n	oo	o	5.24618898745664e-4	-5.12509328606812e-4
dromos	2	-	-	wąski korytarz prowadzący do wnętrza grobowców mykeńskich, etruskich i in.	NA	u	s	oo	o	5.331900827873392e-4	-5.555619631197906e-4
drozometr	3	-	-	NOT FOUND	NA	u	tr	ooe	e	3.0202269417086515e-4	7.314437453390218e-4
druciak	3	-	-	zmywak druciany	NA	a	k	uia	a	2.671078520418927e-4	-1.9274702935516647e-4
drucik	2	-	-	giętki, cienki pręt metalowy	артефакт	a	k	ui	i	-1.8901304887449137e-4	-1.9863259532045455e-4
drugak	2	-	-	NOT FOUND	NA	a	k	ua	a	4.042221302558154e-4	-3.4015261596632176e-4
druk	1	-	-	drukowanie książek, czasopism itp.; też: sposób drukowania	NA	u	k	u	u	5.577284841679703e-4	-6.093286975701301e-4
drumlin	2	-	-	wydłużony pagórek pochodzenia lodowcowego	NA	u	n	ui	i	-1.7921657148075774e-4	-4.0598102075438923e-4
drut	1	-	-	giętki, cienki pręt metalowy	артефакт	both	t	u	u	6.577704740593351e-4	-7.820209843114144e-4
druzgot	2	-	-	NOT FOUND	NA	u	t	uo	o	4.1206964698360963e-4	-5.228011687359119e-4
drużak	2	-	-	NOT FOUND	NA	a	k	ua	a	4.042221302558154e-4	-3.4015261596632176e-4
drwalnik	2	-	-	drobny chrząszcz, szkodnik drewna	NA	a	k	ai	i	-2.6964273459877293e-4	-2.2126464547170754e-4
drybling	2	-	-	w piłce nożnej i hokeju: prowadzić piłkę lub krążek blisko nogi lub kija, często zmieniając kierunek w celu zmylenia i wyminięcia zawodników drużyny przeciwnej	абстрактное понятие	u	ng	yi	i	-0.0013334297650403008	-5.340712384275907e-4
dryf	1	-	-	znoszenie kry, statku lub innych obiektów pływających przez prądy morskie, fale lub wiatr	NA	u	f	y	y	3.5792688145354236e-5	-6.838559482008916e-4
dryfomierz	4	-	-	NOT FOUND	NA	a	rz	yoie	e	1.5104392550848846e-4	0.0010612814637843938
dryft	1	-	-	niestabilność charakteryzująca się powolną zmianą parametru przyrządu w czasie	NA	u	ft	y	y	2.1403338507769946e-5	-7.811134537850693e-4
dryg	1	-	-	NOT FOUND	NA	u	g	y	y	6.937397789377406e-5	-7.212275362721846e-4
dryl	1	-	-	ostra dyscyplina i porządek, wymuszone przez system kar, charakterystyczne zwłaszcza dla wojska	NA	u	l	y	y	1.9664768057713858e-5	-6.001534777588432e-4
drylich	2	-	-	NOT FOUND	NA	u	ch	yi	i	-1.167250201404451e-4	-4.68614239411103e-4
drzewipest	3	-	-	NOT FOUND	NA	u	st	eie	e	3.3829694127182885e-4	4.28988861120454e-4
drzewnik	2	-	-	substancja organiczna występująca obok celulozy w zdrewniałych częściach roślin	вещество	a	k	ei	i	-2.320970294372638e-4	-3.070188031398129e-4
drzewodruk	3	-	-	NOT FOUND	NA	u	k	eou	u	3.241503120848138e-4	-3.0720079210132023e-4
drzewoporzec	4	-	-	NOT FOUND	NA	a	c	eooe	e	7.842954072734912e-5	0.0014861877641452754
drzeworyt	3	-	-	technika graficzna polegająca na wycięciu rysunku w drewnianym klocku, pokryciu farbą i odbiciu na papierze; też: odbitka uzyskana tą techniką	NA	u	t	eoy	y	-5.338444085120826e-4	-4.1983870172378456e-4
drzewostan	3	-	-	zbiorowisko drzew rosnących blisko siebie	NA	u	n	eoa	a	3.8434326093714834e-4	-4.145127885946099e-4
drzewozbiór	4	-	-	NOT FOUND	NA	u	r	eoió	ó	3.474352369297619e-4	-1.904838869374509e-4
drzewołaz	3	-	-	metalowy zaczep mocowany do buta, ułatwiający wchodzenie na drzewo	артефакт	a	z	eoa	a	5.333663989924537e-4	-4.7887777664956606e-4
drzewołom	3	-	-	NOT FOUND	NA	u	m	eoo	o	4.003725849109501e-4	-3.888686926189491e-4
drzon	1	-	-	NOT FOUND	NA	u	n	o	o	6.11294916238713e-4	-6.621580909435034e-4
drób	1	-	-	ptactwo domowe hodowane ze względu na mięso, pierze i jaja	NA	u	b	ó	ó	7.08479493809744e-4	-8.523360250544579e-4
drąg	1	-	-	długi, gruby kij	артефакт	a	g	ą	ą	7.420923788961421e-4	-8.116628010308623e-4
dual	2	-	-	wada zadania szachowego polegająca na istnieniu dwóch (zamiast jednego) sposobów rozwiązania tej samej sytuacji	NA	u	l	ua	a	5.030388711098585e-4	-4.423921798978791e-4
duant	2	-	-	NOT FOUND	NA	a	nt	ua	a	5.2669804875084e-4	-4.1135938671187214e-4
duathlon	3	-	-	NOT FOUND	NA	u	n	uao	o	4.036855258433269e-4	-3.7329170917747975e-4
duatlon	3	-	-	NOT FOUND	NA	u	n	uao	o	4.036855258433269e-4	-3.7329170917747975e-4
dubas	2	-	-	statek rzeczny do przewożenia towarów, używany w Polsce w XVI–XVIII w.	NA	a	s	ua	a	5.222320296112046e-4	-5.69260232882396e-4
dubbing	2	-	-	opracowanie dialogów jakiegoś filmu w innym języku niż dialogi oryginalne; też: dialog tak opracowany	NA	u	ng	ui	i	-4.136661981608073e-4	-4.4225454244502667e-4
dubel	2	-	-	powtórka ujęcia filmowego	NA	a	l	ue	e	4.4285754322302717e-4	3.2336346980945774e-4
dubeltak	3	-	-	NOT FOUND	NA	a	k	uea	a	2.702665340673782e-4	-2.274678769601681e-4
dubeltgarmont	4	-	-	NOT FOUND	NA	u	nt	ueao	o	3.088844625714678e-4	-1.6336871576113355e-4
dubeltmitel	4	-	-	NOT FOUND	NA	u	l	ueie	e	1.519848460059505e-4	8.717911907937436e-4
dublet	2	-	-	drugi identyczny egzemplarz jakiegoś przedmiotu	NA	u	t	ue	e	3.444405543403684e-4	2.316173039688918e-4
dublon	2	-	-	dawna złota moneta hiszpańska	артефакт	u	n	uo	o	6.207508482459196e-4	-4.935769783360457e-4
dubn	1	-	-	promieniotwórczy pierwiastek chemiczny	NA	u	bn	u	u	8.187353250183436e-4	-0.001024792473356874
duecik	3	-	-	NOT FOUND	NA	u	k	uei	i	-3.6730769766900014e-4	-9.772548830907478e-5
duet	2	-	-	dwóch śpiewakow lub instrumentalistów wykonujących razem utwór muzyczny; też: utwór muzyczny na dwa głosy lub dwa instrumenty	NA	u	t	ue	e	3.444405543403684e-4	2.316173039688918e-4
duglas	2	-	-	NOT FOUND	NA	a	s	ua	a	5.222320296112046e-4	-5.69260232882396e-4
dukacik	3	-	-	złota moneta używana w Europie do XIX w.	артефакт	a	k	uai	i	-4.974947919701946e-4	-7.254282883422571e-5
dukacz	2	-	-	NOT FOUND	NA	a	cz	ua	a	5.49844095908699e-4	-5.710195992857142e-4
dukt	1	-	-	droga w lesie powstała przez wycięcie drzew	NA	u	kt	u	u	6.930296354825061e-4	-7.661634165886851e-4
dulcian	3	-	-	instrument muzyczny, prototyp fagotu	артефакт	u	n	uia	a	4.7618880527558715e-4	-3.5750856872742326e-4
dulcyt	2	-	-	NOT FOUND	NA	u	t	uy	y	-3.4463962480722076e-4	-5.228650064658745e-4
dulec	2	-	-	NOT FOUND	NA	a	c	ue	e	3.5136214626204206e-4	0.0012518069835827938
dumping	2	-	-	sprzedaż towarów za granicę po cenach niższych od cen krajowych w celu zdobycia lub utrzymania obcego rynku zbytu	NA	u	ng	ui	i	-4.136661981608073e-4	-4.4225454244502667e-4
dunaj	2	-	-	NOT FOUND	NA	u	j	ua	a	5.752597653639388e-4	-5.292957876345262e-4
dunal	2	-	-	NOT FOUND	NA	a	l	ua	a	5.030388711098585e-4	-4.423921798978791e-4
dunit	2	-	-	magmowa skała głębinowa stosowana jako materiał ogniotrwały	вещество	u	t	ui	i	-2.4461354322639884e-4	-4.967746685279623e-4
dunst	1	-	-	bardzo cienki śrut	артефакт	u	nst	u	u	9.606180687788398e-4	-9.938675995199364e-4
duodecylion	6	-	-	liczba 10^72	NA	a	n	uoeyio	o	1.5291021782282504e-4	-2.0612016803106506e-6
duodecym	4	-	-	interwał złożony z kwinty i oktawy	NA	u	m	uoey	y	-3.338697269398196e-4	-3.5033855719095695e-4
duopol	3	-	-	występowanie na rynku tylko dwóch, konkurujących ze sobą producentów tego samego towaru lub oferentów tej samej usługi	NA	u	l	uoo	o	3.732086397235605e-4	-3.0750306710764934e-4
duperel	3	-	-	NOT FOUND	NA	a	l	uee	e	2.833854373230964e-4	5.08647538564454e-4
dupleks	2	-	-	układ teletransmisyjny umożliwiający jednoczesne przesyłanie sygnałów w obu kierunkach	NA	u	ks	ue	e	4.5067925886125665e-4	2.96373067311483e-4
duplikat	3	-	-	kopia lub drugi egzemplarz dokumentu	NA	u	t	uia	a	2.675076040132771e-4	-3.867327591272897e-4
dupnegatyw	4	-	-	NOT FOUND	NA	u	w	ueay	y	-7.269756808549989e-4	-2.911963729434101e-4
duppozytyw	4	-	-	NOT FOUND	NA	u	w	uoyy	y	-3.7254403288743934e-4	-2.6513129433886474e-4
dur	1	-	-	gama lub tonacja durowa	NA	u	r	u	u	7.07486291093269e-4	-6.576421241314855e-4
duraleks	3	-	-	szkło hartowane, używane do wyrobu naczyń	NA	u	ks	uae	e	2.9103025393398003e-4	4.8728578001974596e-4
durometr	3	-	-	przyrząd do badania twardości metali	артефакт	u	tr	uoe	e	3.9868151474001153e-4	7.584534648062309e-4
durszlak	2	-	-	NOT FOUND	артефакт	a	k	ua	a	5.038643681757959e-4	-3.1885917293548283e-4
dusikorzeń	4	-	-	NOT FOUND	NA	a	ń	uioe	e	2.0755057195836641e-4	7.733539563350621e-4
dusz	1	-	-	całokształt dyspozycji psychicznych, uczuciowych i intelektualnych człowieka składających się na jego osobowość	NA	u	sz	u	u	6.825380598309703e-4	-0.00087723049259300545
duumvirat	4	-	-	NOT FOUND	NA	u	t	uuia	a	9.871134545299234e-5	-3.529776832839439e-4
duumwirat	4	-	-	w starożytnym Rzymie: dwuosobowe kolegium urzędnicze powoływane do różnych celów	NA	u	t	uuia	a	9.871134545299234e-5	-3.529776832839439e-4
duś	1	-	-	ściskać kogoś za gardło lub zatykać nos i usta, uniemożliwiając oddychanie	NA	a	ś	u	u	7.359297005351092e-4	-9.723423380628915e-4
dwojak	2	-	-	występujący w dwóch formach, odmianach	NA	a	k	oa	a	4.0230957238254365e-4	-3.427574338439241e-4
dwojniak	3	-	-	NOT FOUND	NA	a	k	oia	a	2.592666717226567e-4	-1.9230323148019502e-4
dworzec	2	-	-	miejsce przyjazdu, odjazdu i postoju środków komunikacji; też: budynek w takim miejscu, mieszczący kasy biletowe, poczekalnie dla pasażerów itp.	NA	a	c	oe	e	3.4790944254152993e-4	0.0012478314608175343
dwuacetyl	4	-	-	NOT FOUND	NA	u	l	uaey	y	-5.124587537855971e-4	-2.514716873316783e-4
dwualdehyd	4	-	-	NOT FOUND	NA	u	d	uaey	y	-6.263648086024396e-4	-3.81156105726171e-4
dwuaminodwufenyl	7	-	-	NOT FOUND	NA	u	l	uaiouey	y	-3.220747019165062e-4	2.2648012011379027e-4
dwuazometan	5	-	-	NOT FOUND	NA	u	n	uaoea	a	1.3071019820757516e-4	-1.9453152793172322e-4
dwubenzantron	4	-	-	NOT FOUND	NA	u	n	ueao	o	2.958472593901571e-4	-2.78216927418679e-4
dwubenzopirol	5	-	-	NOT FOUND	NA	u	l	ueoio	o	1.283226894986996e-4	-6.845129610864546e-5
dwubieg	3	-	-	NOT FOUND	NA	u	g	uie	e	3.5701125107211244e-4	4.530387525109739e-4
dwuborowodór	5	-	-	NOT FOUND	NA	u	r	uoooó	ó	2.334215381895651e-4	-6.229594331330265e-5
dwubój	2	-	-	dyscyplina sportowa składająca się z dwu konkurencji	NA	u	j	uó	ó	6.132353054730191e-4	-5.753012114331936e-4
dwuchlorobenzen	5	-	-	NOT FOUND	NA	u	n	uooee	e	7.05858016188043e-5	4.469634948192662e-4
dwuchlorodwufenylotrójchloroetan	12	-	-	NOT FOUND	NA	u	n	uooueyoóooea	a	4.958745200369188e-4	-6.721795700085735e-4
dwuchlorometan	5	-	-	NOT FOUND	NA	u	n	uooea	a	1.3071019820757432e-4	-1.9453152793172032e-4
dwuchromian	4	-	-	związek nieorganiczny o właściwościach utleniających	NA	u	n	uoia	a	2.4553434779744617e-4	-3.348368585371145e-4
dwuchwyt	2	-	-	NOT FOUND	NA	u	t	uy	y	-3.4463962480722076e-4	-5.228650064658745e-4
dwucyjan	3	-	-	NOT FOUND	NA	u	n	uya	a	3.817422595704289e-4	-3.878727136414392e-4
dwuczłon	2	-	-	NOT FOUND	NA	u	n	uo	o	5.211086103259393e-4	-5.148704213668846e-4
dwudziestak	4	-	-	NOT FOUND	NA	a	k	uiea	a	1.3161907701355732e-4	-1.297284537291934e-4
dwudziestokąt	5	-	-	NOT FOUND	NA	a	t	uieoą	ą	-1.4120970895530627e-5	-2.9333718032759586e-4
dwudziestopięciotysięcznik	12	-	-	NOT FOUND	NA	a	k	uieoięioyięi	i	-2.2271297336055895e-4	-3.0692896954123006e-4
dwudziestotysięcznik	8	-	-	NOT FOUND	NA	a	k	uieoyięi	i	-3.7431622277874134e-4	5.390296690422376e-4
dwudziestościan	6	-	-	NOT FOUND	NA	u	n	uieoia	a	1.424243093928641e-4	-2.5370358064208528e-5
dwudźwięk	3	-	-	w muzyce: jednoczesne brzmienie dwóch dźwięków	NA	u	k	uię	ę	2.1551833409081647e-4	-2.1859249927395807e-4
dwufenol	3	-	-	NOT FOUND	NA	u	l	ueo	o	4.0174877597347856e-4	-2.943586680505339e-4
dwufenyl	3	-	-	NOT FOUND	NA	u	l	uey	y	-3.264727008851596e-4	-3.196830385361253e-4
dwufenyloetan	6	-	-	NOT FOUND	NA	u	n	ueyoea	a	1.424243093928234e-4	-2.5370358064243077e-5
dwufenylometan	6	-	-	NOT FOUND	NA	u	n	ueyoea	a	1.424243093928234e-4	-2.5370358064243077e-5
dwufenylotiokarbazon	9	-	-	NOT FOUND	NA	u	n	ueyoioaao	o	4.6046217271176e-4	-6.509719594475007e-4
dwufosfat	3	-	-	sztuczny nawóz mineralny zawierający fosfor	NA	u	t	uoa	a	2.732047552920652e-4	-4.221164734005965e-4
dwufosforan	4	-	-	NOT FOUND	NA	u	n	uooa	a	2.764555384166391e-4	-3.676933889384365e-4
