word	syllables	suffix	meaning	semantics	ending	cons.cluster	all_vowels	last_vowel	1	2
kontrabas	3	-	1. strunný smyčcový hudební nástroj, basa; 2. hluboký mužský hlas	артефакт	u	s	oaa	a	-0.0010860339159362352	-0.0027867055080068367
kontrakt	2	-	smlouva, dohoda	NA	u	kt	oa	a	-0.0011532610439518535	-8.039424838523144e-4
kontrast	2	-	naprostá odlišnost; protiklad, opak rozdílnost	абстрактное понятие	u	st	oa	a	-0.0018011988590506277	-6.236558995641603e-5
kontrolér	3	-	zařízení pro řízení chodu elektrických motorových vozidel	артефакт	u	r	ooé	é	-6.405002331533202e-4	6.036393281483904e-5
konvektor	3	-	topné těleso teplovzdušného vytápění	артефакт	u	r	oeo	o	-6.825383905440684e-4	3.6220007118252024e-4
konvent	2	-	shromáždění, schůzka; osazenstvo, budova kláštera	NA	u	nt	oe	e	0.0014950550460548033	8.866717550521912e-4
konvertor	3	-	měnič, směšovač, převodník; hutnická pec	NA	u	r	oeo	o	-4.6718972556026266e-4	4.3132789480585394e-4
konvoj	2	-	ochranný ozbrojený doprovod; dlouhá řada, skupina dopravních prostředků	NA	u	j	oo	o	-0.001258882899315491	8.215422336307108e-4
konzervatismus	5	-	NOT FOUND	NA	u	s	oeaiu	u	-0.0030735047578105885	0.003988130823820108
konzervativismus	6	-	NOT FOUND	NA	u	s	oeaiiu	u	-0.003685126030854131	0.0038333698253466253
konzervátor	4	-	NOT FOUND	NA	u	r	oeáo	o	-0.0014216779786648864	-1.7974410351826275e-4
konzum	2	-	1. spotřeba věcí potřebných k živobytí, konzumace; 2. obchod se smíšeným zbožím; spotřební družstvo i jeho prodejna	NA	u	m	ou	u	-0.0016841889476573218	0.0015681019813894943
koníček	3	ek	NOT FOUND	NA	u	k	oíe	e	0.005414301345448885	1.1396313502200629e-4
kopanec	3	ec	NOT FOUND	NA	u	c	oae	e	0.005877120059063594	0.0015575559429489075
kopec	2	ec	NOT FOUND	NA	u	c	oe	e	0.004234792338913748	0.0016245806708102357
kopeček	3	ek	NOT FOUND	NA	both	k	oee	e	0.005300797858212962	5.541835894224295e-4
kopr	1	-	NOT FOUND	NA	u	pr	o	o	-0.002295679823340063	0.0016157601552758173
kopáč	2	áč	NOT FOUND	NA	u	č	oá	á	-2.1941492687668792e-4	-0.008460909026877694
korbel	2	-	NOT FOUND	NA	u	l	oe	e	0.0010693366778502444	5.795209864358903e-4
kord	1	-	1. dlouhá bodná zbraň, šermířská zbraň; 2. vroubkovaná tkanina, manšestr; 3. tkanina na vyztužování koster pneumatik	артефакт	u	rd	o	o	-0.0024497186510339945	0.0010595228406010907
korek	2	ek	NOT FOUND	NA	u	k	oe	e	0.0037661367154439005	7.351809390055593e-4
korektor	3	-	zařízení samočinně upravující činnost stroje, údaje měřícího přístroje; pracovník provádějící korekturu textu	артефакт	u	r	oeo	o	-6.825383905440684e-4	3.6220007118252024e-4
koriandr	3	-	jednoletá bylina, jejíž plody se užívají jako koření	вещество	u	ndr	oia	a	-6.479479518063747e-4	-0.0016311617524897577
koridor	3	-	1. chodba velkých rozměrů; 2. pruh území vedoucí cizím státem	NA	u	r	oio	o	-3.586078788568525e-4	4.89357948720755e-4
korpus	2	-	1. tělo, těleso; 2. ozvučná skříň nástroje; 3. soupis památek zahrnující pouze určitý materiál; 4. pečený pekárenský polotovar	NA	u	s	ou	u	-0.0020259271341590513	0.00211047664999417
koráb	2	-	NOT FOUND	NA	u	b	oá	á	-5.781038058592754e-4	-0.0022741991647907463
korálek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
kosatec	3	ec	NOT FOUND	NA	u	c	oae	e	0.005877120059063594	0.0015575559429489075
kosmodrom	3	-	místo, odkud startují kosmické rakety; komplex zařízení ke startu raket	NA	u	m	ooo	o	-4.021228180082887e-4	3.748494402092395e-4
kosmos	2	-	vesmír, svět	NA	u	s	oo	o	-0.0016076625380353488	0.0012391411765526018
kosočtverec	4	ec	NOT FOUND	NA	u	c	ooee	e	0.00520207903077981	0.0012315496598629396
kostel	2	-	NOT FOUND	NA	a	l	oe	e	0.0010693366778502444	5.795209864358903e-4
kostým	2	-	dámský oblek; divadelní a maškarní oděv	артефакт	u	m	oý	ý	-0.0015391957748305991	-9.52849693433055e-4
kotec	2	ec	NOT FOUND	NA	u	c	oe	e	0.004234792338913748	0.0016245806708102357
kotel	2	-	NOT FOUND	NA	u	l	oe	e	0.0010693366778502444	5.795209864358903e-4
kotlík	2	-	NOT FOUND	NA	u	k	oí	í	0.0016294508546216965	5.245768068288265e-5
kotouč	3	-	NOT FOUND	NA	u	č	oou	u	-6.578225848945576e-4	-0.0014250639632180002
kotrmelec	3	ec	NOT FOUND	NA	u	c	oee	e	0.005769453481682809	0.0014435833212271057
koukol	3	-	NOT FOUND	NA	u	l	ouo	o	-6.98025136631983e-5	3.458341637200202e-4
kousek	3	ek	NOT FOUND	NA	both	k	oue	e	0.005343754460730089	5.190589304356172e-4
kout	2	-	NOT FOUND	NA	both	t	ou	u	-0.0015444162319883032	0.001429887199756108
koutek	3	ek	NOT FOUND	NA	both	k	oue	e	0.005343754460730089	5.190589304356172e-4
kouř	2	-	NOT FOUND	NA	u	ř	ou	u	-0.0012788342934658356	-7.721152402950937e-4
kovošrot	3	ot	NOT FOUND	NA	u	t	ooo	o	-4.216622051160488e-4	3.38594307632882e-4
kočár	2	-	NOT FOUND	NA	u	r	oá	á	-3.6715166022505504e-4	-0.00251469209108496
kočárek	3	ek	NOT FOUND	NA	u	k	oáe	e	0.0053717123423787025	4.988730949169392e-4
koňak	2	-	vinný destilát	вещество	u	k	oa	a	-3.6136082914029377e-4	-9.871752121701218e-4
kořen	2	-	NOT FOUND	NA	u	n	oe	e	9.113202170891768e-4	5.541609483275155e-4
koš	1	-	NOT FOUND	NA	u	š	o	o	-0.002186166346933634	0.0013380963075707638
košík	2	ík	NOT FOUND	NA	u	k	oí	í	0.0027896626647421624	-1.6368750769726884e-4
kožich	2	-	NOT FOUND	NA	both	ch	oi	i	-0.0014521004482114129	1.3322396799216746e-4
krab	1	-	1. jedlý korýš; 2. architektonická plastická ozdoba, žabka, žába	NA	u	b	a	a	-0.0020551106947522585	-3.219926264496945e-4
krach	1	-	úpadek, bankrot; úplný nezdar	абстрактное понятие	u	ch	a	a	-0.002348750178295262	1.3872871776863938e-4
kraj	1	-	NOT FOUND	NA	u	j	a	a	-0.001815619006823401	-4.015743810210068e-4
krajíc	2	-	NOT FOUND	NA	u	c	aí	í	0.0019188704337996505	4.225481949814631e-4
kraul	2	-	plavecký styl	NA	u	l	au	u	-0.0014702786878963503	0.0012966814432618058
kravál	2	-	NOT FOUND	NA	u	l	aá	á	-7.583925415841114e-5	-0.002527822175908291
kravín	2	-	NOT FOUND	NA	both	n	aí	í	3.233884780136228e-4	-0.00021051295120263952
kredenc	2	-	NOT FOUND	NA	u	nc	ee	e	0.0015838567494264454	9.815009009696211e-4
kredit	2	-	1. úvěr; plusový zůstatek na účtě; pravá strana účtu; 2. důvěra, vážnost, vliv, postavení; 3. hodnota, význam vysokoškolské zkoušky, zápočtu	NA	u	t	ei	i	-0.0012553242600313458	3.079235988553744e-5
kriket	2	-	sportovní pálkovací hra	NA	u	t	ie	e	0.001131606959389576	5.36026651163665e-4
kriminál	3	-	NOT FOUND	абстрактное понятие	u	l	iiá	á	3.8925141762240494e-4	-0.0017427646241901784
krmelec	2	ec	NOT FOUND	NA	u	c	ee	e	0.004183488764612349	0.001594198860321033
krok	1	-	NOT FOUND	NA	u	k	o	o	-6.741202225497128e-4	0.001040862643492516
kroužek	3	ek	NOT FOUND	NA	u	k	oue	e	0.005343754460730089	5.190589304356172e-4
krov	1	-	NOT FOUND	NA	u	v	o	o	-0.0019357823296455067	0.0011608745270864666
krucifix	3	-	plastika ukřižovaného Krista	NA	u	x	uii	i	-3.6826892873061687e-4	2.1823045726136804e-4
kruh	1	-	NOT FOUND	NA	u	h	u	u	-0.0023929460340878605	0.0021069567225904056
krumpáč	2	áč	NOT FOUND	NA	u	č	uá	á	-1.3648038425867988e-4	-0.008190319574122728
krunýř	2	-	NOT FOUND	NA	u	ř	uý	ý	-6.44208123434529e-4	-0.0044782955865006685
krystal	2	-	pevná látka, v níž jsou rovnovážné polohy částic prostorově periodicky uspořádány	вещество	u	l	ya	a	-0.00142022280092442	-0.0011648228796620381
kryt	1	-	NOT FOUND	NA	u	t	y	y	-0.0016042002908335485	0.0011298350422623618
krám	1	-	NOT FOUND	NA	u	m	á	á	-0.0010969689735589253	-0.0013643129384101442
krápník	2	-	NOT FOUND	NA	u	k	áí	í	0.0016053261690049242	9.217551866160763e-5
krém	1	-	polotuhá hmota, krémovitá hmota 1. k čištění, leštění; 2.kosmetický přípravek ke vtírání; 3. cukrářský přípravek; 4. jemná polévka; 5. hustý likér	вещество	u	m	é	é	-0.0020292285800366763	6.894655177764609e-4
krček	1	ek	NOT FOUND	NA	u	k	e	e	0.0028993125982386277	0.0010466504353459486
kufr	1	-	NOT FOUND	NA	u	fr	u	u	-0.002836144034871889	0.0028560365993589402
kufřík	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
kulečník	3	-	NOT FOUND	NA	u	k	ueí	í	0.002506144618331398	-5.5015849532138376e-5
kulich	2	-	NOT FOUND	NA	u	ch	ui	i	-0.0015452324254842077	-1.6203383237584754e-4
kulomet	3	-	NOT FOUND	NA	u	t	uoe	e	0.0015138180460115898	2.9732229546025884e-4
kuloár	3	-	1. chodba (obv. postranní nebo vedlejší místnost význačné budovy; zákulisí; 2. strmá, úzká, hluboká rokle, širší než komín	NA	u	r	uoá	á	2.623813953959587e-4	-0.0017985038031911663
kult	1	-	náboženský obřad; uctívání, velebení, často nekritické	абстрактное понятие	u	lt	u	u	-0.003104835979293031	0.00266869188444643
kup	1	-	NOT FOUND	NA	u	p	u	u	-0.0024020704207711185	0.0024265580808489396
kupon	2	-	druh cenného papíru; ústřižek; vzorek látky	артефакт	u	n	uo	o	-0.0015533048853909742	4.257421313050423e-4
kurník	2	-	NOT FOUND	NA	u	k	uí	í	0.0016053261690049253	9.217551866160722e-5
kurs	1	-	1. cena cenného papíru nebo devizy na peněžním, kapitálovém nebo devizovém trhu; 2. dopravní směr, úhel letu; 3. směr, režim, ráz, např. politiky; 4. soubor přednášek	NA	u	rs	u	u	-0.002423055506961954	0.002497477508991432
kurt	1	-	1. sportovní hřiště, dvorec; 2. popruh	NA	u	rt	u	u	-0.0023834410979466027	0.002208189250632746
kurz	1	-	1. cena cenného papíru nebo devizy na peněžním, kapitálovém nebo devizovém trhu; 2. dopravní směr, úhel letu; 3. směr, režim, ráz, např. politiky; 4. soubor přednášek	NA	u	rz	u	u	-0.0027488371489234717	0.002953508102187271
kus	1	-	NOT FOUND	NA	u	s	u	u	-0.00254638821865956	0.0025214197122620827
kusovník	3	-	NOT FOUND	NA	u	k	uoí	í	0.0025061446183313996	-5.5015849532141e-5
kustod	2	-	dozorce, průvodce, opatrovník; správce	NA	u	d	uo	o	-0.0014709830893963362	6.513567842749004e-4
kuřák	2	ák	NOT FOUND	NA	u	k	uá	á	0.0017090737844597768	-0.003802402916121441
kužel	2	-	NOT FOUND	NA	u	l	ue	e	8.618290705957815e-4	4.6439118750511797e-4
kvartál	2	-	čtvrtletí	NA	u	l	aá	á	-7.583925415841114e-5	-0.002527822175908291
kvasar	2	-	kosmický objekt podobný hvězdám s velkým rudým posuvem, intenzivní rádiový zdroj	NA	u	r	aa	a	-0.0014037198025176612	-0.0016075930704483705
kvádr	1	-	rovnoběžnostěn s obdélníkovými stěnami a kolmými hranami; stavebnina různých rozměrů a tvarů, náhražka zděného materiálu	NA	u	dr	á	á	-0.0011176904956339173	-0.0014397641776309762
kvítek	2	ek	NOT FOUND	NA	u	k	íe	e	0.004275126415978845	6.822813033997128e-4
kvíz	1	-	NOT FOUND	NA	u	z	í	í	-5.930520640544133e-4	3.81225126853946e-4
květ	1	-	NOT FOUND	NA	u	t	ě	ě	-0.0015492653879950345	6.97667165490721e-4
květen	2	-	NOT FOUND	NA	a	n	ěe	e	0.001405618379336241	6.65831554725822e-4
květináč	3	áč	NOT FOUND	NA	u	č	ěiá	á	4.754019285873443e-4	-0.011028904902097706
kyj	1	-	NOT FOUND	NA	u	j	y	y	-0.001736931554284439	0.001392825549578533
kysličník	3	-	NOT FOUND	NA	u	k	yií	í	0.0025061446183313983	-5.50158495321386e-5
kyčel	2	-	NOT FOUND	NA	u	l	ye	e	0.0012967396502702759	5.37637333482556e-4
kádr	1	-	skupina osob tvořící základ celku; odborně i politicky zdatný pracovník	NA	u	dr	á	á	-0.0011176904956339173	-0.0014397641776309762
kámen	2	-	NOT FOUND	NA	u	n	áe	e	0.001333022439573581	4.976646035275647e-4
kód	1	-	šifra; systém znaků a pravidel pro přepis jiných znaků	NA	u	d	ó	ó	-0.002097415690564613	8.073134191343274e-4
kýl	1	-	NOT FOUND	NA	u	l	ý	ý	-0.001612426282209532	-9.825541081060717e-4
kýč	1	-	naoko líbivé, ale umělecky bezcenné dílo	NA	u	č	ý	ý	-0.0018766751467056617	-0.0034502625806914146
křemen	2	-	NOT FOUND	NA	u	n	ee	e	8.600166427877778e-4	5.237791378383126e-4
křest	1	-	NOT FOUND	NA	u	st	e	e	-5.7520978997373035e-5	0.0013685915488795934
křik	1	-	NOT FOUND	NA	u	k	i	i	-7.463972299815456e-4	4.803434181555551e-4
křišťál	2	-	NOT FOUND	NA	u	l	iá	á	-7.505360920443884e-5	-0.002220855448467668
křídelník	3	-	NOT FOUND	NA	u	k	íeí	í	0.0025061446183313974	-5.501584953213786e-5
kříž	1	-	NOT FOUND	NA	u	ž	í	í	-8.485793389967789e-4	6.466493949106017e-4
křížek	2	ek	NOT FOUND	NA	u	k	íe	e	0.004275126415978845	6.822813033997128e-4
kůl	1	-	NOT FOUND	NA	u	l	ů	ů	-0.0021487603776464475	0.001555329701259462
kůr	1	-	NOT FOUND	NA	u	r	ů	ů	-0.0023409455792781993	0.0016774850466775252
labyrint	3	-	bludiště; stavba s množstvím spletitých chodeb; anat. kanálková část vnitřního ucha	NA	u	nt	ayi	i	4.052906456428074e-4	2.649942738997511e-4
lak	1	-	NOT FOUND	NA	u	k	a	a	-6.535406930723071e-4	-6.01506730173837e-4
lalok	2	-	NOT FOUND	NA	u	k	ao	o	-1.6029393008073914e-4	6.019178007520253e-4
lalůček	3	ek	NOT FOUND	NA	u	k	aůe	e	0.005530102585663727	4.986914634799539e-4
lamač	2	ač	NOT FOUND	NA	u	č	aa	a	-0.0016989158449429809	-0.007801827475609053
laminát	3	-	vrstvená hmota ve formě desek vyztužená vlákny	артефакт	u	t	aiá	á	4.5435413556509704e-4	-0.002551978512609621
lanýž	2	-	chutná jedlá houba s podzemními plodnicemi	NA	u	ž	aý	ý	-0.0013849154261251692	-0.0010224529541667498
lapač	2	ač	NOT FOUND	NA	u	č	aa	a	-0.0016989158449429809	-0.007801827475609053
lapsus	2	-	chyba, omyl, pád; vypadávání (např. vlasů, nehtů); nedopatření (1. linguae přeřeknutí)	абстрактное понятие	u	s	au	u	-0.0024316903322463973	0.0025003920873620804
laptop	2	-	přenosný osobní počítač kufříkového rozměru s bateriovým napájením	артефакт	u	p	ao	o	-0.0017421827496470548	0.0010554596377902695
lapák	2	ák	NOT FOUND	NA	u	k	aá	á	0.001725266446276661	-0.003963967108281674
lazaret	3	-	nemocnice	NA	u	t	aae	e	0.0015829209575713068	3.45020134913686e-4
leasing	3	-	pronájem	NA	u	ng	eai	i	-7.801175981516249e-4	-1.5586717533215444e-4
led	1	-	NOT FOUND	NA	u	d	e	e	-8.853076910526443e-5	0.0010221172740144293
ledek	2	ek	1. dusíkaté hnojivo,1. (dusičnan) sodný a vápenatý; 2. součást černého střelného prachu,1. (dusičnan) draselný	вещество	u	k	ee	e	0.003447218630703438	6.775015884552489e-4
leden	2	-	NOT FOUND	NA	a	n	ee	e	8.600166427877778e-4	5.237791378383126e-4
legát	2	-	úředník se zvláštním posláním	NA	u	t	eá	á	5.323652105912667e-5	-0.002650308717089866
lei	2	-	NOT FOUND	NA	u	V	ei	i	-7.960891865343172e-4	1.753037032690066e-5
leitmotiv	4	-	příznačný motiv, hlavní myšlenka	абстрактное понятие	u	v	eioi	i	-0.002239263172685774	2.3666048123212715e-4
lem	1	-	NOT FOUND	NA	u	m	e	e	3.182544908972787e-5	0.0010492812742344591
len	1	-	NOT FOUND	NA	u	n	e	e	4.4496099883903146e-5	8.656304446679046e-4
lenoch	2	-	NOT FOUND	NA	u	ch	eo	o	-0.0014104227272936111	8.633392609738378e-4
lep	1	-	NOT FOUND	NA	u	p	e	e	-1.655949395235599e-4	0.001496794311425992
lepek	2	ek	směs bílkovin vyskytující se v normální formě v pšenici, gluten	вещество	u	k	ee	e	0.003447218630703438	6.775015884552489e-4
les	1	-	NOT FOUND	NA	a	s	e	e	-3.0991273741200155e-4	0.001591655942839135
lesk	1	-	NOT FOUND	NA	u	sk	e	e	-3.133444429350207e-5	0.0012361068721389447
lesík	2	ík	NOT FOUND	NA	a	k	eí	í	0.002699484468887406	-2.0411085424660265e-4
let	1	-	NOT FOUND	NA	u	t	e	e	1.7159816475874668e-4	9.110664926010732e-4
letokruh	3	-	NOT FOUND	NA	u	h	eou	u	-9.317421826252511e-4	0.0016294654127785987
letopis	3	-	NOT FOUND	NA	u	s	eoi	i	-8.878263260655199e-4	5.344312700248626e-4
letopočet	4	-	NOT FOUND	NA	u	t	eooe	e	5.932560361435122e-4	-3.5954776192362786e-4
letoun	3	oun	NOT FOUND	NA	u	n	eou	u	-7.334850915043928e-4	0.001864681901642664
leták	2	ák	NOT FOUND	NA	u	k	eá	á	0.001885256617380423	-0.004106529659288043
lev	1	-	měnová jednotka Bulharska (množné číslo leva)	NA	a	v	e	e	-6.0716892036843995e-5	0.001094136534358365
lid	1	-	NOT FOUND	NA	u	d	i	i	-0.0020358732141457603	5.283360414055702e-4
lihovar	3	-	NOT FOUND	NA	u	r	ioa	a	-3.8746722787383537e-4	-0.0010771537673212336
liják	2	ák	NOT FOUND	NA	u	k	iá	á	0.0017260520912306331	-0.0036570003808410506
likér	2	-	sladký sirupovitý alkoholický nápoj	вещество	u	r	ié	é	-0.001605132478522538	2.609373288392278e-4
lilek	2	ek	NOT FOUND	NA	u	k	ie	e	0.0038593213928694568	6.716105939085403e-4
limit	2	-	krajní mez, stanovená nejmenší nebo největší hranice	NA	u	t	ii	i	-0.0013912690303913798	-6.821602381891211e-4
lis	1	-	NOT FOUND	NA	u	s	i	i	-0.0022572551824524972	0.0010978747102302763
list	1	-	NOT FOUND	NA	u	st	i	i	-0.0020048634240378686	8.748103162707343e-4
listen	2	-	NOT FOUND	NA	u	n	ie	e	0.0010045048945147327	4.905906032304964e-4
listopad	3	-	NOT FOUND	NA	u	d	ioa	a	-4.8632535599231903e-4	-0.001068182321501147
loch	1	-	1. jáma, díra, vězení; 2. ve Skotsku jezero nebo dlouhý úzký záliv	NA	u	ch	o	o	-0.0019203433614795931	0.0012780529073975729
lok	1	-	NOT FOUND	NA	u	k	o	o	-6.741202225497128e-4	0.001040862643492516
lom	1	-	NOT FOUND	NA	u	m	o	o	-0.0018432399885189349	0.0011160192669625608
los	1	-	NOT FOUND	NA	u	s	o	o	-0.002184978175020664	0.001658393935567237
louskáček	4	ek	NOT FOUND	NA	u	k	ouáe	e	0.004526327858190405	-1.490787885208717e-4
lov	1	-	NOT FOUND	NA	u	v	o	o	-0.0019357823296455067	0.0011608745270864666
luh	1	-	NOT FOUND	NA	u	h	u	u	-0.0023929460340878605	0.0021069567225904056
luk	1	-	NOT FOUND	NA	u	k	u	u	-0.0010355302661886085	0.0019038884201873615
lumen	2	-	1. světlo, záře; 2. jednotka pro světelný tok; 3. buněčná dutina; 4. výjimečně schopný, nadaný člověk (i ironicky)	NA	u	n	ue	e	7.038126098347139e-4	4.390311493967431e-4
lunapark	3	-	zábavní park	NA	u	rk	uaa	a	-4.771155115394026e-4	-0.0011422480475934069
lup	1	-	NOT FOUND	NA	u	p	u	u	-0.0024020704207711185	0.0024265580808489396
lupen	2	-	NOT FOUND	NA	u	n	ue	e	7.038126098347139e-4	4.390311493967431e-4
lusk	1	-	NOT FOUND	NA	u	sk	u	u	-0.002267809925541061	0.002165870641561892
lux	1	-	1. jednotka pro osvětlení; 2. vysavač, elektrolux	NA	u	x	u	u	-0.0021121107770638477	0.002129351954633622
luxus	2	us	přepych	NA	u	s	uu	u	-0.002608454936500927	0.0035792419789192824
lymfocyt	3	-	druh bílých krvinek	NA	u	t	yoy	y	-1.51671923673339e-4	4.8465450178066254e-4
lán	1	-	NOT FOUND	NA	u	n	á	á	-0.0010842983227647499	-0.0015479637679766984
lát	1	-	NOT FOUND	NA	u	t	á	á	-9.571962578899065e-4	-0.00150252772004353
lék	1	-	NOT FOUND	NA	u	k	é	é	-5.9249430362839e-4	6.416064343675236e-4
líc	1	-	NOT FOUND	NA	u	c	í	í	0.0010171578977822367	9.299946580060684e-4
líh	1	-	NOT FOUND	NA	u	h	í	í	-7.792907107279966e-4	6.084960203215188e-4
límec	2	ec	NOT FOUND	NA	u	c	íe	e	0.004743782039448692	0.0015716810352043888
límeček	3	ek	NOT FOUND	NA	u	k	íee	e	0.005530102585663727	4.986914634799565e-4
lístek	2	ek	NOT FOUND	NA	u	k	íe	e	0.004275126415978845	6.822813033997128e-4
lísteček	3	ek	NOT FOUND	NA	u	k	íee	e	0.005530102585663727	4.986914634799565e-4
lívanec	3	ec	NOT FOUND	NA	u	c	íae	e	0.00603327413398683	0.0014699626480478203
lůj	1	-	NOT FOUND	NA	u	j	ů	ů	-0.002312406036983562	0.0018383962184004268
magazín	3	-	barevný obrázkový časopis různorodého obsahu; prodejna, obchod, obchodní dům	NA	u	n	aaí	í	7.79655442505944e-4	-1.9964863188092638e-4
magistrát	3	-	městský úřad; radnice	абстрактное понятие	u	t	aiá	á	2.2071645425582827e-4	-0.0019798055049488673
magnet	2	-	feromagnetické těleso, zdroj magnetického pole působící přitažlivou silou na jiná feromagnetická tělesa	артефакт	u	t	ae	e	9.253470365832035e-4	5.015213250635897e-4
magnetismus	4	-	vzájemné působení látky a magnetického pole	абстрактное понятие	u	s	aeiu	u	-0.0028625598640516204	0.002319347715726034
magnetofon	4	-	přístroj pro záznam zvuku na magnetický pás a jeho reprodukci	артефакт	u	n	aeoo	o	-0.0016829200080736685	-5.16042580169668e-4
majestát	3	-	panovnická moc, titul panovníka; odznak panovnické hodnosti; panovnická listina; vznešenost, velebnost, majestátnost	NA	u	t	aeá	á	5.598169674204037e-4	-0.002473785977383776
